customer_id,name,kana,birth_date,gender,age,occupation,income_band,segment,zip_code,address,phone,my_number,deposit_balance_manyen,managed_asset_manyen,branch_id,employee_id,account_open_date
C00631,中川 舞,サトウ チヨ,1957-08-17,女性,69,公務員,800-1000万,マスリテール,663-5113,茨城県筑西市細竹5-17,0288-74-5673,522293210781,628,193,B05,E019,2023-03-17
C00632,遠藤 和也,タカハシ ユイ,1961-08-18,男性,65,会社役員,300-500万,マスリテール,471-6921,栃木県佐野市花川戸3-16,0285-48-3774,387409303255,644,198,B11,E047,2023-01-10
C00633,佐藤 直樹,オカモト タクマ,1974-02-01,男性,52,年金生活者,300万未満,マスリテール,330-9380,栃木県宇都宮市南赤田3-7,0282-93-7987,588475604551,474,355,B11,E047,2021-03-02
C00634,池田 知実,ササキ ハナコ,1953-07-01,女性,73,税理士,500-800万,マス,306-5952,茨城県日立市戸塚町3-3,0287-48-2218,273203643141,298,0,B02,E008,2009-01-13
C00635,近藤 英樹,ヤマモト アツシ,1960-02-29,男性,66,経営者,1500-3000万,準富裕層,587-6586,茨城県水戸市外国府間1-8,0280-95-7163,839680167741,,251,B03,E010,2017-06-28
C00636,山下 浩,ハヤシ ジュン,1948-06-06,男性,78,自営業,3000万以上,準富裕層,820-8700,茨城県筑西市上野桜木2-1,0285-28-9039,772410361035,3305,0,B03,E010,2013-07-17
C00637,小川 充,ヤマグチ ナナミ,1967-01-29,男性,59,公務員,1000-1500万,マスリテール,552-5133,栃木県小山市木立3-8,0282-82-9031,794911733425,504,385,B10,E041,2013-04-15
C00638,清水 美加子,サイトウ ミツル,1980-11-13,女性,45,税理士,500-800万,マス,883-3056,栃木県小山市鳥越4-11,0287-34-6694,536785154166,264,0,B09,E035,2009-04-05
C00639,渡辺 里佳,フクダ リカ,1948-01-20,女性,78,自営業,800-1000万,マスリテール,205-5968,栃木県大田原市今戸1-18,0288-61-5286,450791406855,634,0,B11,E046,2007-12-16
C00640,中島 七夏,カトウ カオリ,1977-04-30,女性,49,公務員,300万未満,マスリテール,866-6757,茨城県鹿嶋市太田ヶ谷4-8,0283-41-9782,955584117678,563,110,B06,E071,2021-06-22
C00641,渡辺 陽子,カトウ カズヤ,1952-08-24,女性,74,歯科医師,1000-1500万,準富裕層,028-4023,茨城県古河市猿楽町3-18,029-26-9497,496040924630,4964,0,B01,E005,2014-04-14
C00642,吉田 涼平,タナカ ジュン,1951-12-16,男性,74,農業,800-1000万,富裕層,264-4551,茨城県土浦市押上1-2,0288-22-9627,650196137073,8954,5018,B03,E012,2017-11-19
C00643,藤原 直樹,サトウ リョウヘイ,1949-04-12,男性,77,歯科医師,800-1000万,富裕層,616-4882,栃木県大田原市東三島4-5,0288-54-2391,177638092656,4809,1581,B11,E047,2023-01-04
C00644,坂本 香織,オオタ クミコ,1957-01-14,女性,69,会社役員,1000-1500万,富裕層,584-8196,栃木県鹿沼市百村3-11,0285-85-1383,401945452174,9449,737,B10,E041,2015-06-10
C00645,佐々木 香織,サイトウ ヤスヒロ,1986-02-20,女性,40,年金生活者,3000万以上,マスリテール,337-9573,茨城県筑西市芝大門3-16,0282-88-9300,517662437018,676,0,B03,E009,2021-02-11
C00646,福田 知実,スズキ シュウヘイ,1994-06-18,女性,32,会社員,300-500万,マスリテール,450-6690,栃木県佐野市平須賀3-5,0288-30-2562,287092578290,979,247,B16,E062,2022-04-04
C00647,佐々木 春香,ヤマモト ツバサ,1969-03-20,女性,57,不動産賃貸業,1500-3000万,準富裕層,252-4550,栃木県宇都宮市横林4-9,0285-59-6535,266792149058,1374,1191,B13,E051,2012-04-05
C00648,長谷川 明美,コンドウ ミノル,1985-09-29,女性,40,会社役員,1000-1500万,マスリテール,055-3926,茨城県古河市花島4-16,0283-91-2334,215625804105,1363,303,B04,E069,2016-01-21
C00649,山崎 春香,マツモト ショウタ,1988-09-26,女性,37,歯科医師,1000-1500万,準富裕層,397-0128,栃木県足利市白金1-14,0285-41-9594,252416335005,790,0,B10,E075,2023-07-20
C00650,山本 千代,タナカ サユリ,1991-09-16,女性,34,公務員,3000万以上,マス,646-5196,栃木県佐野市虎ノ門5-11,0283-67-3718,418435393363,220,0,B13,E052,2020-10-14
C00651,遠藤 幹,イシカワ ハナコ,1981-08-02,女性,45,農業,800-1000万,マスリテール,897-1644,栃木県真岡市氏家新田1-11,0285-42-3463,175035197966,470,456,B12,E048,2018-12-20
C00652,中村 学,ヤマダ アケミ,1983-11-10,男性,42,弁護士,800-1000万,マスリテール,656-3010,茨城県石岡市戸山2-3,0282-91-4703,788676348298,367,0,B04,E014,2020-10-26
C00653,佐藤 知実,ヤマモト カオリ,1950-08-26,女性,76,税理士,800-1000万,マスリテール,255-8460,栃木県栃木市油井1-19,0280-33-4546,294476057053,777,239,B15,E060,2021-12-09
C00654,小川 太一,ササキ クミコ,1958-04-18,男性,68,農業,3000万以上,マスリテール,703-9716,栃木県鹿沼市東神田4-7,0280-20-4798,340471298590,856,819,B09,E034,2020-12-27
C00655,鈴木 太郎,カトウ タクマ,1993-03-07,男性,33,歯科医師,1000-1500万,マス,905-9345,栃木県栃木市外国府間5-13,0285-69-8773,440827093850,265,0,B15,E060,2005-06-01
C00656,西村 充,アオキ トモヤ,1955-02-10,男性,71,歯科医師,1500-3000万,準富裕層,718-2764,栃木県足利市中三依5-14,0287-64-3916,948110337979,6737,1153,B09,E036,2013-01-08
C00657,斎藤 京助,ミウラ ケンイチ,1993-04-22,男性,33,不動産賃貸業,800-1000万,マスリテール,120-0231,栃木県那須塩原市松が谷1-12,0282-84-1212,398958819704,458,227,B10,E038,2013-09-14
C00658,長谷川 幹,イトウ シュウヘイ,1954-09-19,女性,71,公務員,300-500万,準富裕層,882-4361,栃木県真岡市鶴ヶ丘5-15,0285-42-8756,927414920416,2035,0,B10,E042,2019-12-06
C00659,高橋 亮介,サイトウ ヨウスケ,1959-06-07,男性,67,会社員,1000-1500万,マス,693-3102,栃木県那須塩原市高田馬場1-18,0282-44-1273,451756389108,,52,B12,E049,2008-08-10
C00660,佐藤 直子,シミズ レイ,1957-08-30,女性,69,農業,1500-3000万,マス,596-7506,栃木県日光市細竹2-9,029-42-8264,400838872962,565,149,B14,E079,2005-03-17
C00661,遠藤 真綾,ヤマシタ ユウキ,1966-08-02,女性,60,歯科医師,1000-1500万,準富裕層,611-4198,茨城県古河市蟇沼1-11,0285-92-2410,196477873470,9226,0,B03,E009,2006-11-27
C00662,佐藤 零,ヤマダ タロウ,1995-10-31,男性,30,経営者,500-800万,マス,961-9801,栃木県那須塩原市中鉢石町4-3,0287-51-6042,850920521375,155,546,B15,E059,2005-02-09
C00663,山本 拓真,タカハシ ユイ,1947-02-05,男性,79,税理士,1500-3000万,準富裕層,183-4264,栃木県大田原市小入2-7,0282-45-3901,426328515090,2162,0,B10,E040,2015-01-28
C00664,斉藤 くみ子,ヤマモト ナオト,1967-01-29,女性,59,医師,1500-3000万,超富裕層,266-1914,栃木県小山市外神田1-19,0285-39-9813,330075863164,12339,7057,B10,E075,2005-11-19
C00665,山口 直子,ニシムラ ナナミ,1991-01-15,女性,35,弁護士,1000-1500万,マスリテール,269-4321,茨城県ひたちなか市東浅草2-15,0282-24-2889,823775131882,988,413,B07,E028,2011-04-06
C00666,山本 幹,イノウエ レイ,1978-07-12,女性,48,不動産賃貸業,300万未満,マスリテール,817-7208,茨城県取手市西小来川4-11,0282-32-4065,494763968269,586,920,B08,E033,2008-10-11
C00667,伊藤 篤司,ワタナベ ミカコ,1967-04-04,男性,59,会社役員,3000万以上,富裕層,916-8108,茨城県ひたちなか市長畑3-20,0282-81-7572,144238907463,9774,2107,B02,E007,2013-10-30
C00668,山田 和也,タカハシ オサム,1955-05-23,男性,71,公務員,500-800万,マスリテール,290-2959,栃木県宇都宮市小入1-10,0288-38-6670,535761856470,641,396,B11,E044,2019-12-31
C00669,木村 稔,ハヤシ アキラ,1971-10-29,男性,54,弁護士,500-800万,マス,584-2958,茨城県日立市大京町2-5,0287-91-7131,624007247779,249,0,B08,E032,2023-05-29
C00670,藤田 加奈,サトウ カナ,1965-02-06,女性,61,農業,500-800万,マスリテール,604-1737,茨城県日立市隼町4-5,0282-37-7551,459803413866,623,212,B05,E019,2008-01-29
C00671,山田 幹,シミズ ナオコ,1975-04-21,女性,51,不動産賃貸業,800-1000万,富裕層,005-5397,栃木県那須塩原市中鉢石町3-17,0288-20-7523,185532495613,6274,4216,B12,E049,2018-02-14
C00672,中村 裕太,タナカ アツシ,1985-11-16,男性,40,会社役員,500-800万,マス,289-5294,茨城県鹿嶋市西川1-9,0285-42-3679,849034634803,248,76,B02,E006,2019-11-16
C00673,鈴木 淳,イトウ ヤスヒロ,1989-02-20,男性,37,会社員,300-500万,マスリテール,091-0336,茨城県筑西市幸手4-15,029-82-7581,947922996599,1250,434,B08,E031,2008-04-05
C00674,渡辺 里佳,スズキ ナオキ,1985-11-08,女性,40,経営者,3000万以上,マスリテール,753-5080,茨城県日立市油井2-14,0283-69-2310,104940875500,1414,1434,B04,E016,2012-03-07
C00675,村上 桃子,ササキ リョウヘイ,1964-10-16,女性,61,弁護士,300-500万,マスリテール,274-9225,栃木県真岡市箪笥町4-12,029-96-7050,564940203356,1874,131,B15,E060,2006-10-21
C00676,岡田 学,ヨシダ ツバサ,1949-09-27,男性,76,農業,1000-1500万,富裕層,525-5599,栃木県宇都宮市今戸5-4,0282-24-9704,536964304644,3908,0,B10,E039,2018-07-12
C00677,福田 直人,ヤマモト ツバサ,1949-01-14,男性,77,歯科医師,1500-3000万,準富裕層,820-7825,茨城県筑西市九段南5-15,029-29-6350,140255849413,,709,B03,E010,2007-12-22
C00678,池田 聡太郎,マツモト ソウタロウ,1973-12-29,男性,52,公務員,1500-3000万,マスリテール,564-1253,栃木県大田原市中鉢石町1-7,0283-53-5967,665284618078,654,120,B09,E074,2015-04-08
C00679,加藤 智也,ナカムラ ユミコ,1949-03-03,男性,77,経営者,1500-3000万,準富裕層,515-0266,栃木県佐野市睦5-2,0283-71-3969,412150527571,2037,741,B13,E053,2019-10-23
C00680,田中 健一,サトウ マイ,1989-09-17,男性,36,会社役員,3000万以上,富裕層,304-5143,茨城県古河市浅草橋1-8,0280-22-6318,169668912405,7226,0,B01,E005,2020-02-23
C00681,清水 直子,フジワラ サユリ,1955-10-06,女性,70,不動産賃貸業,3000万以上,超富裕層,080-9896,茨城県水戸市細野3-11,0282-64-8280,607458025169,17819,0,B03,E068,2022-06-07
C00682,吉田 晃,カトウ アキラ,1953-10-04,男性,72,年金生活者,500-800万,マスリテール,488-7539,茨城県筑西市高輪3-10,0282-60-8397,613998069563,905,0,B08,E031,2022-05-17
C00683,山本 洋介,イケダ マアヤ,1986-01-13,男性,40,不動産賃貸業,1000-1500万,マスリテール,089-2049,茨城県土浦市湯宮4-18,0280-68-3023,534208222055,769,426,B02,E007,2005-04-12
C00684,長谷川 裕樹,イシイ シュウヘイ,1969-07-14,男性,57,不動産賃貸業,1000-1500万,超富裕層,148-3961,茨城県土浦市戸塚町4-20,0282-60-6950,218671130355,10807,9601,B03,E068,2021-11-03
C00685,鈴木 美加子,ササキ アキラ,1950-12-09,女性,75,農業,3000万以上,マスリテール,924-2497,栃木県小山市戸山2-13,0282-20-9727,468636468787,725,431,B14,E057,2024-04-11
C00686,佐藤 智也,タナカ ヒロシ,1987-04-20,男性,39,公務員,3000万以上,マスリテール,401-0834,栃木県鹿沼市日比谷公園5-14,029-61-5095,723485193322,566,89,B10,E075,2005-02-27
C00687,松田 亮介,イシカワ ヨウコ,1982-04-14,男性,44,会社員,500-800万,マス,297-0606,茨城県土浦市蔵前2-16,0287-45-6287,422692274853,402,198,B08,E031,2012-12-29
C00688,伊藤 篤司,ヨシダ タイチ,1973-03-19,男性,53,不動産賃貸業,1000-1500万,富裕層,274-6834,栃木県足利市上野桜木5-11,0288-40-5011,892259168873,5371,1646,B14,E054,2007-05-05
C00689,山田 翼,タカハシ ユウタ,1954-10-20,男性,71,年金生活者,3000万以上,マスリテール,352-7178,茨城県筑西市天神島1-20,0287-88-1388,630164411294,592,148,B01,E066,2015-02-25
C00690,西村 美加子,サイトウ ユウタ,1981-04-12,女性,45,経営者,1500-3000万,準富裕層,982-6829,茨城県取手市勝どき1-4,0280-53-2831,287784535282,1653,0,B01,E003,2020-12-01
C00691,清水 七夏,モリ キョウスケ,1953-11-02,女性,72,歯科医師,1500-3000万,準富裕層,160-9924,茨城県日立市千束4-16,0288-51-5259,423593328257,3446,0,B06,E071,2007-01-08
C00692,太田 幹,イトウ ユイ,1947-05-26,女性,79,経営者,800-1000万,富裕層,018-5878,茨城県古河市細野5-12,0287-57-6024,890036865526,6931,1325,B07,E028,2012-02-21
C00693,田中 桃子,オカダ タイチ,1966-12-17,女性,59,自営業,500-800万,マスリテール,632-3714,栃木県大田原市百村3-8,029-47-5963,740587342881,650,368,B09,E034,2016-03-28
C00694,渡辺 花子,フジタ ユイ,1958-08-22,女性,68,自営業,3000万以上,マスリテール,154-8444,茨城県つくば市南郷屋5-16,0280-81-7223,834500536139,943,292,B03,E009,2019-02-16
C00695,小川 加奈,ゴトウ マナブ,1984-11-20,女性,41,弁護士,800-1000万,マス,970-1669,茨城県石岡市長畑1-17,0280-45-6956,137212644999,139,67,B05,E020,2015-02-23
C00696,清水 知実,タカハシ ナナミ,1981-02-11,女性,45,農業,1000-1500万,マス,780-8288,栃木県真岡市鳥越5-17,0280-51-5195,915173066924,570,0,B10,E039,2019-08-26
C00697,高橋 太郎,ハセガワ カナ,1988-04-10,男性,38,弁護士,1000-1500万,マスリテール,449-6811,栃木県足利市中宮祠2-17,0282-27-4403,367265447841,,189,B10,E042,2009-11-27
C00698,中村 桃子,スズキ タロウ,1981-06-22,女性,45,自営業,800-1000万,マス,424-5908,栃木県栃木市長間4-4,0285-30-8799,208221992824,346,0,B11,E047,2008-01-13
C00699,後藤 くみ子,カトウ マイ,1990-10-19,女性,35,税理士,800-1000万,マスリテール,974-8456,栃木県鹿沼市勝どき5-15,029-52-7671,398935539836,334,449,B09,E037,2023-11-16
C00700,高橋 明美,スズキ タイチ,1965-06-25,女性,61,農業,3000万以上,富裕層,790-2692,栃木県栃木市戸塚町3-9,0287-91-9242,788521070524,7710,0,B10,E041,2006-03-25
C00701,阿部 充,アオキ アツシ,1994-11-11,男性,31,自営業,500-800万,マス,730-8516,茨城県ひたちなか市藤金1-15,0282-88-3992,955529978240,291,0,B01,E001,2013-05-21
C00702,山下 太一,サトウ ナオコ,1990-11-28,男性,35,税理士,500-800万,マスリテール,625-2406,栃木県栃木市高輪4-6,0288-40-3574,819294387419,342,96,B11,E047,2013-12-03
C00703,坂本 陽子,ハシモト リカ,1965-08-17,女性,61,弁護士,300-500万,マスリテール,202-4940,栃木県那須塩原市細竹3-11,0285-59-7968,531916026292,592,0,B11,E046,2005-09-28
C00704,小林 くみ子,タナカ モモコ,1973-02-20,女性,53,会社役員,1500-3000万,超富裕層,533-5582,茨城県ひたちなか市氏家3-1,0282-74-7265,711284163035,7868,8181,B01,E005,2005-06-21
C00705,伊藤 康弘,イシカワ モモコ,1950-08-19,男性,76,不動産賃貸業,800-1000万,準富裕層,061-6110,栃木県真岡市細野5-16,029-69-8979,406015758969,2329,0,B10,E042,2017-07-16
C00706,高橋 康弘,ヤマダ ヒロシ,1982-07-30,男性,44,医師,3000万以上,準富裕層,464-5553,栃木県足利市戸島4-5,0287-29-6317,954600475414,2949,0,B09,E037,2021-02-08
C00707,中村 聡太郎,ヤマシタ ナオト,1982-08-11,男性,44,不動産賃貸業,1000-1500万,マスリテール,107-5371,栃木県日光市東浅草5-10,0287-22-3301,949424704620,809,177,B12,E048,2016-08-24
C00708,山田 くみ子,ムラカミ カオリ,1949-09-14,女性,76,会社員,500-800万,マスリテール,435-2130,栃木県那須塩原市上野桜木3-7,0287-53-5183,922931268341,917,0,B13,E051,2009-04-18
C00709,小林 桃子,ハヤシ モモコ,1984-09-19,女性,41,公務員,800-1000万,マスリテール,892-4320,茨城県ひたちなか市鳥越5-11,0287-28-2237,201212222063,1368,544,B02,E006,2017-09-23
C00710,池田 直樹,ハセガワ クミコ,1970-10-17,男性,55,不動産賃貸業,1000-1500万,超富裕層,496-7499,栃木県真岡市油井2-11,029-43-6567,681770702310,37935,0,B09,E037,2024-05-11
C00711,池田 美加子,サトウ サユリ,1993-02-22,女性,33,不動産賃貸業,1000-1500万,マスリテール,378-1945,栃木県那須塩原市虎ノ門5-15,0287-45-6810,269981302555,643,0,B14,E055,2007-03-17
C00712,木村 篤司,スズキ ソウタロウ,1995-07-16,男性,31,税理士,1500-3000万,マス,310-4816,栃木県栃木市蔵前2-7,0282-40-7951,400609071589,144,98,B11,E044,2005-07-24
C00713,高橋 浩,サトウ ナナミ,1990-05-04,男性,36,会社員,1000-1500万,マス,220-2999,栃木県大田原市千束1-15,0285-71-4254,946991741155,219,92,B15,E080,2005-01-16
C00714,鈴木 篤司,ササキ ナナミ,1973-11-07,男性,52,医師,800-1000万,富裕層,921-5534,栃木県栃木市港南1-16,0287-97-6871,556627520819,6082,0,B09,E035,2014-07-04
C00715,前田 直人,マエダ ミカコ,1952-08-06,男性,74,農業,1000-1500万,富裕層,745-5328,茨城県日立市前弥六3-12,0282-28-8113,429217841070,5773,940,B03,E010,2020-12-29
C00716,小林 涼平,ナカムラ アスカ,1993-11-10,男性,32,年金生活者,500-800万,マスリテール,911-7259,栃木県鹿沼市脚折4-6,0285-42-3861,670957024827,713,73,B16,E062,2017-12-01
C00717,橋本 浩,キムラ カナ,1977-11-02,男性,48,会社員,300万未満,マス,087-3152,栃木県宇都宮市竜泉3-1,0285-24-3364,550600381837,196,354,B10,E038,2016-07-15
C00718,三浦 直人,ナカジマ ナオト,1990-09-26,男性,35,歯科医師,800-1000万,準富裕層,123-8713,栃木県鹿沼市柿木沢1-10,0285-80-5208,452737927104,1326,2517,B09,E074,2024-03-31
C00719,後藤 翔太,スズキ ユイ,1975-12-13,男性,50,自営業,3000万以上,マスリテール,411-9648,茨城県土浦市中鉢石町1-4,0287-71-5625,778119148931,501,0,B05,E017,2014-10-30
C00720,中村 さゆり,サトウ モモコ,1961-03-09,女性,65,歯科医師,1500-3000万,準富裕層,263-1491,茨城県ひたちなか市睦2-11,0285-67-3379,909942220664,3064,1523,B03,E009,2024-08-05
C00721,渡辺 さゆり,フジタ クミコ,1960-08-23,女性,66,年金生活者,300-500万,準富裕層,417-2772,栃木県真岡市日光4-12,0280-93-7646,599138920749,3646,0,B10,E042,2017-04-16
C00722,田中 あすか,コバヤシ ハナコ,1952-04-07,女性,74,医師,1000-1500万,準富裕層,914-5311,茨城県鹿嶋市細野5-15,0287-32-6609,670213899857,1103,162,B03,E011,2012-07-05
C00723,佐藤 千代,ササキ ヤスヒロ,1970-09-22,女性,55,公務員,800-1000万,マスリテール,972-1885,茨城県筑西市太田ヶ谷1-17,0280-70-9370,255455817226,,140,B01,E066,2006-03-19
